date_sold,price,suburb,city_name,state,lat,lon,bedrooms,property_type
5/11/2018 0:00,580000,Parkinson,Brisbane,QLD,-27.6431434,153.0234705,4,house
29/01/2019 0:00,800000,Drewvale,Brisbane,QLD,-27.643098,153.046433,5,house
19/10/2019 0:00,650000,Drewvale,Brisbane,QLD,-27.643074,153.05382,4,house
19/02/2020 0:00,725000,Drewvale,Brisbane,QLD,-27.642923,153.053709,4,house
10/12/2019 0:00,725000,Drewvale,Brisbane,QLD,-27.64277119,153.0526523,5,house
29/04/2019 0:00,515000,Parkinson,Brisbane,QLD,-27.642764,153.023164,4,house
20/07/2019 0:00,545000,Parkinson,Brisbane,QLD,-27.64275429,153.0270667,4,house
25/02/2020 0:00,475000,Parkinson,Brisbane,QLD,-27.642711,153.022714,4,house
5/03/2020 0:00,510000,Parkinson,Brisbane,QLD,-27.64264183,153.0204888,4,house
2/10/2019 0:00,717000,Drewvale,Brisbane,QLD,-27.64256195,153.0528535,5,house
2/06/2020 0:00,750000,Drewvale,Brisbane,QLD,-27.642468,153.046954,5,house
31/10/2019 0:00,506000,Drewvale,Brisbane,QLD,-27.64246237,153.0475054,4,house
5/09/2018 0:00,505000,Drewvale,Brisbane,QLD,-27.6424598,153.0498416,4,house
19/02/2020 0:00,477500,Parkinson,Brisbane,QLD,-27.642451,153.019196,4,house
1/11/2019 0:00,550000,Parkinson,Brisbane,QLD,-27.642342,153.024171,4,house
19/06/2020 0:00,455000,Parkinson,Brisbane,QLD,-27.642248,153.017813,4,house
16/07/2020 0:00,505000,Drewvale,Brisbane,QLD,-27.64224325,153.0493992,3,house
2/10/2019 0:00,810000,Parkinson,Brisbane,QLD,-27.64218063,153.0302142,5,house
23/09/2019 0:00,655000,Drewvale,Brisbane,QLD,-27.642161,153.047001,4,house
28/04/2020 0:00,525000,Parkinson,Brisbane,QLD,-27.642054,153.021454,4,house
28/09/2019 0:00,820000,Parkinson,Brisbane,QLD,-27.642053,153.031804,4,house
20/04/2020 0:00,709000,Parkinson,Brisbane,QLD,-27.64202753,153.0309871,5,house
6/12/2019 0:00,656500,Parkinson,Brisbane,QLD,-27.641887,153.030809,5,house
21/12/2019 0:00,640000,Parkinson,Brisbane,QLD,-27.641809,153.01871,4,house
3/10/2018 0:00,656000,Parkinson,Brisbane,QLD,-27.64180766,153.0331364,4,house
10/12/2018 0:00,680000,Drewvale,Brisbane,QLD,-27.64174527,153.0543039,4,house
27/10/2018 0:00,485000,Drewvale,Brisbane,QLD,-27.64169969,153.0479413,3,house
10/08/2019 0:00,620000,Drewvale,Brisbane,QLD,-27.641583,153.048745,4,house
7/03/2020 0:00,465000,Parkinson,Brisbane,QLD,-27.641531,153.015259,3,house
3/09/2018 0:00,737000,Parkinson,Brisbane,QLD,-27.641531,153.023595,4,house
19/10/2018 0:00,720000,Parkinson,Brisbane,QLD,-27.64148231,153.0242529,4,house
7/12/2019 0:00,585000,Parkinson,Brisbane,QLD,-27.641419,153.025214,4,house
5/10/2019 0:00,715000,Drewvale,Brisbane,QLD,-27.64134954,153.0489362,4,house
14/11/2018 0:00,550000,Parkinson,Brisbane,QLD,-27.641315,153.016187,4,house
28/05/2019 0:00,570000,Drewvale,Brisbane,QLD,-27.64130549,153.0480349,5,house
27/05/2019 0:00,601000,Drewvale,Brisbane,QLD,-27.64129,153.047694,4,house
5/02/2020 0:00,560000,Drewvale,Brisbane,QLD,-27.641262,153.049422,3,house
21/12/2018 0:00,515000,Drewvale,Brisbane,QLD,-27.641256,153.048546,3,house
30/03/2019 0:00,527500,Drewvale,Brisbane,QLD,-27.64117799,153.0468667,4,house
30/05/2019 0:00,799000,Parkinson,Brisbane,QLD,-27.64108769,153.0218379,4,house
19/08/2019 0:00,559000,Parkinson,Brisbane,QLD,-27.64101869,153.0437759,5,house
30/08/2019 0:00,490000,Drewvale,Brisbane,QLD,-27.640982,153.04827,4,house
30/03/2019 0:00,720000,Parkinson,Brisbane,QLD,-27.640947,153.027492,4,house
29/07/2019 0:00,487500,Drewvale,Brisbane,QLD,-27.640943,153.054303,3,house
17/04/2020 0:00,572500,Parkinson,Brisbane,QLD,-27.640925,153.017824,4,house
12/12/2018 0:00,670000,Parkinson,Brisbane,QLD,-27.64087744,153.0328929,4,house
3/12/2019 0:00,491000,Drewvale,Brisbane,QLD,-27.6408552,153.0469308,4,house
20/12/2019 0:00,550000,Parkinson,Brisbane,QLD,-27.640798,153.017493,4,house
14/12/2019 0:00,630000,Parkinson,Brisbane,QLD,-27.6407109,153.029632,4,house
20/07/2019 0:00,578500,Parkinson,Brisbane,QLD,-27.64068568,153.016964,4,house
14/03/2019 0:00,666000,Parkinson,Brisbane,QLD,-27.64068035,153.0294293,4,house
7/03/2020 0:00,527000,Parkinson,Brisbane,QLD,-27.640669,153.016527,4,house
30/08/2019 0:00,555000,Parkinson,Brisbane,QLD,-27.640667,153.016019,4,house
11/04/2019 0:00,661000,Drewvale,Brisbane,QLD,-27.64064018,153.0507744,4,house
9/05/2019 0:00,742500,Parkinson,Brisbane,QLD,-27.64055348,153.0218782,4,house
25/09/2019 0:00,810000,Parkinson,Brisbane,QLD,-27.640313,153.026942,4,house
7/08/2019 0:00,715000,Parkinson,Brisbane,QLD,-27.64027285,153.0238517,5,house
17/11/2018 0:00,568500,Parkinson,Brisbane,QLD,-27.640204,153.016172,4,house
19/03/2020 0:00,575000,Drewvale,Brisbane,QLD,-27.640144,153.047429,4,house
23/10/2018 0:00,718000,Parkinson,Brisbane,QLD,-27.640139,153.025392,5,house
24/11/2018 0:00,653000,Parkinson,Brisbane,QLD,-27.640035,153.025933,5,house
27/03/2019 0:00,725000,Parkinson,Brisbane,QLD,-27.639972,153.042762,4,house
19/10/2019 0:00,529900,Parkinson,Brisbane,QLD,-27.639968,153.016466,4,house
31/10/2019 0:00,818000,Parkinson,Brisbane,QLD,-27.639737,153.02815,4,house
16/03/2020 0:00,620000,Drewvale,Brisbane,QLD,-27.639699,153.051666,4,house
4/12/2019 0:00,585000,Parkinson,Brisbane,QLD,-27.639658,153.044129,4,house
21/09/2018 0:00,628000,Parkinson,Brisbane,QLD,-27.63963,153.032127,5,house
4/10/2019 0:00,565000,Parkinson,Brisbane,QLD,-27.63961,153.016904,4,house
12/10/2019 0:00,722000,Parkinson,Brisbane,QLD,-27.639601,153.03133,4,house
7/12/2019 0:00,650000,Parkinson,Brisbane,QLD,-27.639585,153.030958,4,house
3/10/2018 0:00,598000,Parkinson,Brisbane,QLD,-27.639581,153.016696,4,house
23/11/2018 0:00,640000,Parkinson,Brisbane,QLD,-27.63955562,153.0242149,4,house
13/11/2018 0:00,689000,Drewvale,Brisbane,QLD,-27.63941345,153.0490257,5,house
11/02/2020 0:00,609000,Parkinson,Brisbane,QLD,-27.63941,153.017476,4,house
30/01/2020 0:00,520000,Parkinson,Brisbane,QLD,-27.639387,153.04416,4,house
4/11/2019 0:00,791000,Parkinson,Brisbane,QLD,-27.63931709,153.0199643,4,house
20/06/2020 0:00,720000,Parkinson,Brisbane,QLD,-27.63923552,153.0427754,4,house
26/03/2020 0:00,630000,Parkinson,Brisbane,QLD,-27.63921967,153.0294688,4,house
10/07/2019 0:00,475000,Parkinson,Brisbane,QLD,-27.639193,153.016176,4,house
9/06/2020 0:00,555000,Parkinson,Brisbane,QLD,-27.638937,153.016852,4,house
26/11/2018 0:00,683000,Parkinson,Brisbane,QLD,-27.638896,153.030545,4,house
16/11/2019 0:00,800800,Calamvale,Brisbane,QLD,-27.63881508,153.0493539,5,house
20/04/2020 0:00,679000,Parkinson,Brisbane,QLD,-27.63880801,153.0389802,5,house
28/09/2018 0:00,765000,Parkinson,Brisbane,QLD,-27.638709,153.038039,4,house
8/02/2020 0:00,655000,Heathwood,Brisbane,QLD,-27.6387,152.992047,5,house
1/06/2019 0:00,645000,Parkinson,Brisbane,QLD,-27.638681,153.031736,4,house
